"Orszag","IskolaTipusa","Nem","SzamitogepekOtthon","OraszamIskolaMat","OraszamIskolaTermTud","OraszamOtthonMat","OraszamOtthonTermTud","OraszamOtthonNyelv","KulonOrakMat","KulonOrakTermTud","KulonOrakNyelv","PontMat","PontSzovegertes","PontTermTud"
"HUN      ","Szakkozep","Ferfi","2",4,4,4,1,1,NA,1,NA,402.819,483.108,400.086
"HUN      ","Szakkozep","Ferfi",">=3",1,0,3,0,5,0,0,0,595.809,522.8,554.013
"HUN      ","Szakkozep","Ferfi","2",4,4,1,1,1,0,3,0,586.977,538.753,569.588
"HUN      ","Szakkozep","Ferfi",">=3",1,1,1,1,1,0,0,0,617.795,618.457,632.638
"HUN      ","Szakkozep","Ferfi","2",4,4,7,2,6,5,4,2,530.594,488.171,521.262
"HUN      ","Szakkozep","Ferfi","1",4,4,0,1,0,0,0,0,677.233,599.436,598.954
"HUN      ","Szakkozep","Ferfi",">=3",4,5,5,NA,4,NA,NA,NA,547.405,584.144,559.172
"HUN      ","Szakkozep","Ferfi",">=3",4,5,7,4,4,0,1,0,515.258,555.853,538.326
"HUN      ","Szakkozep","Ferfi","2",4,5,5,3,4,0,0,0,582.068,568.04,626.853
"HUN      ","Szakkozep","No","2",4,6,7,2,2,NA,NA,NA,603.262,590.698,572.309
"HUN      ","Szakkozep","No","2",2,0,2,NA,NA,NA,NA,NA,554.091,571.439,498.584
"HUN      ","Szakkozep","No",">=3",3,4,1,1,1,0,0,0,612.195,593.287,660.275
"HUN      ","Szakkozep","Ferfi","2",4,4,2,2,0,1,1,0,526.379,573.969,556.296
"HUN      ","Szakkozep","Ferfi","1",3,4,3,3,5,NA,1,NA,541.421,554.671,570.45
"HUN      ","Szakkozep","Ferfi","2",5,4,1,1,1,0,1,1,504.655,411.277,437.467
"HUN      ","Szakkozep","Ferfi","2",3,4,2,3,2,NA,NA,NA,617.584,589.728,589.719
"HUN      ","Szakkozep","Ferfi","2",5,4,5,10,7,NA,NA,NA,540.27,576.278,508.638
"HUN      ","Szakkozep","Ferfi",">=3",2,0,3,0,1,0,0,0,669.007,627.567,672.523
"HUN      ","Szakkozep","Ferfi","2",2,0,2,NA,NA,0,0,0,568.062,522.613,539.021
"HUN      ","Szakkozep","Ferfi","2",2,0,1,NA,NA,NA,NA,NA,561.228,560.969,540.368
"HUN      ","Szakkozep","Ferfi","2",3,4,3,2,3,0,1,0,590.725,577.439,615.625
"HUN      ","Szakkozep","Ferfi",">=3",3,4,4,3,2,NA,1,NA,477.472,470.928,492.908
"HUN      ","Szakkozep","Ferfi","2",3,4,3,2,5,0,0,0,536.288,552.526,584.627
"HUN      ","Szakkozep","Ferfi","2",3,4,3,3,4,NA,NA,NA,571.087,513.262,562.858
"HUN      ","Szakkozep","Ferfi",">=3",3,4,1,1,2,NA,NA,NA,565.548,556.829,584.12
"HUN      ","Szakkozep","Ferfi","2",3,4,4,3,3,NA,NA,NA,592.018,579.582,594.958
"HUN      ","Szakkozep","Ferfi",">=3",3,4,3,2,3,NA,NA,NA,627.747,539.937,590.872
"HUN      ","Szakkozep","Ferfi",">=3",3,4,0,1,2,0,0,0,579.706,554.399,622.879
"HUN      ","Szakkozep","Ferfi",">=3",2,0,NA,NA,NA,NA,1,NA,498.139,464.636,468.544
"HUN      ","Szakkozep","Ferfi","2",3,4,2,2,1,NA,2,NA,464.365,471.584,523.854
"HUN      ","Szakkozep","Ferfi",">=3",2,0,5,0,2,0,0,0,601.727,515.197,561.061
"HUN      ","Szakkozep","Ferfi",">=3",3,4,NA,NA,NA,NA,NA,NA,633.179,652.142,645.013
"HUN      ","Szakkozep","Ferfi",">=3",3,4,3,3,1,0,2,1,557.178,473.792,467.353
"HUN      ","Szakkozep","Ferfi",">=3",2,0,NA,NA,NA,NA,NA,NA,624.711,581.411,625.108
"HUN      ","Szakkozep","Ferfi",">=3",3,4,0,0,0,0,0,0,648.477,577.665,652.667
"HUN      ","Szakkozep","Ferfi","2",3,4,5,3,7,NA,NA,NA,503.459,538.256,517.638
"HUN      ","Szakkozep","Ferfi","2",2,0,3,0,1,NA,NA,NA,485.081,477.476,483.802
"HUN      ","Szakkozep","Ferfi","1",3,4,3,2,2,0,0,0,624.125,545.535,607.853
"HUN      ","Szakkozep","Ferfi","1",2,0,1,0,0,0,1,0,511.518,465.195,535.401
"HUN      ","Szakkozep","Ferfi",">=3",3,5,4,1,2,4,10,4,481.802,516.954,492.242
"HUN      ","Szakkozep","Ferfi",">=3",3,5,3,2,0,0,0,0,692.947,684.905,708.895
"HUN      ","Szakkozep","Ferfi","2",3,5,2,2,2,0,0,0,703.333,673.074,616.343
"HUN      ","Szakkozep","Ferfi",">=3",3,5,0,0,0,0,1,0,565.89,619.019,629.792
"HUN      ","Szakmunkaskepzo","Ferfi","0",NA,NA,30,9,30,17,20,20,295.906,260.103,290.752
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",NA,NA,NA,NA,NA,NA,NA,NA,339.144,342.826,342.835
"HUN      ","Szakmunkaskepzo","Ferfi","1",NA,NA,NA,NA,NA,NA,NA,NA,359.683,315.484,339.642
"HUN      ","Szakmunkaskepzo","Ferfi","0",3,2,NA,NA,NA,NA,NA,NA,528.653,412.444,471.025
"HUN      ","Szakmunkaskepzo","Ferfi","0",3,2,NA,NA,NA,20,20,11,307.856,370.367,305.611
"HUN      ","Szakmunkaskepzo","Ferfi","2",3,2,3,1,0,NA,NA,NA,578.29,479.57,522.028
"HUN      ","Szakmunkaskepzo","Ferfi","2",3,2,NA,NA,NA,NA,NA,NA,462.781,397.221,463.505
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",NA,NA,NA,NA,NA,NA,NA,NA,364.821,342.158,376.546
"HUN      ","Szakmunkaskepzo","Ferfi","2",5,15,NA,NA,NA,5,NA,NA,327.791,293.529,351.014
"HUN      ","Szakmunkaskepzo","Ferfi","2",5,15,11,3,9,15,9,8,418.702,447.3,543.133
"HUN      ","Szakmunkaskepzo","Ferfi",">=3",NA,NA,NA,NA,NA,NA,NA,NA,364.002,308.405,325.246
"HUN      ","Szakkozep","No",">=3",4,4,0,1,1,NA,NA,NA,552.701,498.762,542.334
"HUN      ","Szakkozep","No",">=3",4,4,1,2,2,0,0,0,485.829,393.329,472.104
"HUN      ","Szakkozep","No","1",4,4,6,2,5,0,0,0,406.69,346.316,384.427
"HUN      ","Szakkozep","No","2",4,4,0,3,4,0,0,1,547.915,563.714,567.053
"HUN      ","Szakkozep","No",">=3",4,4,0,1,2,0,0,0,394.481,434.942,410.434
"HUN      ","Szakkozep","No","1",4,4,0,1,2,0,0,0,447.615,457.523,452.515
"HUN      ","Szakkozep","No","1",4,4,1,3,10,NA,NA,NA,441.45,457.043,438.188
"HUN      ","Szakkozep","Ferfi",">=3",4,4,2,1,3,0,0,0,470.404,398.461,456.565
"HUN      ","Szakkozep","Ferfi",">=3",4,4,4,4,4,NA,NA,NA,472.598,395.954,471.01
"HUN      ","Szakkozep","Ferfi",">=3",4,4,4,4,4,1,2,2,468.46,460.145,517.852
"HUN      ","Szakkozep","Ferfi",">=3",4,4,1,1,2,NA,NA,NA,553.735,410.76,531.735
"HUN      ","Szakkozep","Ferfi","2",4,4,0,1,1,0,0,0,552.734,555.133,603.903
"HUN      ","Szakkozep","Ferfi",">=3",4,4,NA,NA,NA,NA,NA,NA,527.335,436.388,529.405
"HUN      ","Szakkozep","Ferfi","2",4,4,1,1,1,NA,NA,NA,483.626,430.97,463.064
"HUN      ","Szakkozep","Ferfi","2",4,4,8,3,3,3,5,3,440.944,431.977,498.823
"HUN      ","Szakkozep","Ferfi",">=3",4,4,2,4,3,0,0,0,564.646,464.77,525.613
"HUN      ","Szakkozep","Ferfi",">=3",4,4,4,NA,8,NA,3,5,442.723,393.734,464.057
"HUN      ","Szakkozep","Ferfi","2",5,4,1,1,2,NA,NA,NA,557.772,493.438,559.805
"HUN      ","Szakkozep","No","2",4,5,1,1,1,0,0,0,546.492,455.742,531.329
"HUN      ","Szakkozep","Ferfi","1",4,5,1,1,1,1,1,1,448.076,457.41,456.961
"HUN      ","Szakkozep","Ferfi",">=3",4,4,NA,3,2,NA,NA,NA,548.132,454.224,539.476
"HUN      ","Szakmunkaskepzo","No","2",2,NA,10,19,20,NA,NA,NA,343.594,319.332,319.124
"HUN      ","Szakmunkaskepzo","No","2",3,2,3,2,2,0,3,2,343.397,348.185,316.608
"HUN      ","Szakmunkaskepzo","No","0",3,0,3,2,3,NA,NA,NA,346.035,331.033,370.372
"HUN      ","Szakmunkaskepzo","No","2",3,0,2,0,1,NA,NA,NA,314.872,395.904,321.317
"HUN      ","Szakmunkaskepzo","No",">=3",1,0,1,NA,NA,NA,NA,NA,436.73,350.999,334.256
"HUN      ","Szakmunkaskepzo","No","2",1,0,3,NA,NA,NA,NA,NA,384.94,348.622,328.695
"HUN      ","Szakkozep","No","2",4,2,1,2,4,0,0,0,539.815,570.702,559.856
"HUN      ","Szakkozep","No","2",3,2,1,0,1,3,2,4,453.461,516.279,453.661
"HUN      ","Szakkozep","No","2",3,1,2,0,2,17,3,4,405.494,467.812,471.187
"HUN      ","Szakkozep","No",">=3",2,2,1,6,5,2,1,1,437.578,420.395,395.155
"HUN      ","Szakkozep","No",">=3",3,2,1,1,2,NA,NA,NA,417.319,489.045,447.21
"HUN      ","Szakkozep","No","2",3,2,2,2,3,NA,NA,NA,344.341,356.218,375.76
"HUN      ","Szakkozep","No",">=3",3,2,1,0,2,0,1,0,538.742,472.34,458.888
"HUN      ","Szakkozep","No",">=3",3,2,7,5,9,1,3,2,471.733,479.249,432.519
"HUN      ","Szakkozep","No","1",3,3,6,2,6,0,0,0,368.003,416.029,395.494
"HUN      ","Szakkozep","No","1",3,2,2,2,2,0,0,0,533.665,553.329,550.048
"HUN      ","Szakkozep","No",">=3",3,2,2,15,2,NA,NA,NA,512.278,448.772,449.943
"HUN      ","Szakkozep","No","2",4,2,NA,NA,NA,NA,NA,NA,442.462,518.573,472.971
"HUN      ","Szakkozep","No","1",3,2,1,NA,1,NA,NA,NA,546.738,451.914,540.984
"HUN      ","Szakkozep","No","0",3,2,5,3,5,NA,3,4,450.687,451.232,443.892
"HUN      ","Szakkozep","No","1",3,2,3,5,6,NA,NA,NA,474.871,508.207,465.39
"HUN      ","Szakkozep","No","2",3,2,NA,NA,NA,NA,NA,NA,564.949,548.837,535.175
"HUN      ","Szakkozep","No","2",3,2,5,2,3,1,NA,1,474.348,464.905,468.852
"HUN      ","Szakkozep","No","1",3,2,NA,1,1,1,NA,2,465.413,425.893,453.953
"HUN      ","Szakkozep","No","1",3,2,2,NA,4,0,0,0,502.734,470.861,482.868
"HUN      ","Szakkozep","Ferfi","2",3,2,4,0,2,NA,1,NA,501.161,517.179,515.318
"HUN      ","Szakkozep","Ferfi","1",4,3,1,0,1,0,0,0,485.435,420.53,520.543
"HUN      ","Szakkozep","Ferfi",">=3",3,2,1,NA,1,NA,NA,NA,432.998,426.92,404.972
"HUN      ","Szakkozep","Ferfi",">=3",3,2,1,1,2,NA,NA,NA,488.259,528.09,569.401
"HUN      ","Szakkozep","Ferfi","2",3,3,1,0,0,0,1,0,453.205,409.196,443.588
"HUN      ","Szakkozep","Ferfi","1",3,2,3,1,1,0,1,1,534.415,538.182,526.507
"HUN      ","Szakkozep","Ferfi",">=3",3,2,4,4,4,NA,NA,NA,454.125,480.449,514.899
"HUN      ","Szakkozep","Ferfi","1",3,2,3,2,1,0,1,0,473.86,518.947,498.784
"HUN      ","Szakkozep","Ferfi","2",4,2,2,1,2,0,0,0,645.68,559.106,586.179
"HUN      ","Szakkozep","Ferfi","1",3,2,15,12,15,2,3,6,545.926,525.757,571.491
"HUN      ","Szakkozep","No","1",3,7,3,5,5,1,1,1,524.333,582.645,536.814
"HUN      ","Szakkozep","No","2",3,7,3,2,3,NA,NA,NA,497.524,483.283,486.851
"HUN      ","Szakkozep","No","1",3,7,3,2,4,0,0,0,456.183,443.986,485.051
"HUN      ","Szakkozep","No","1",3,7,1,2,3,0,0,0,513.441,541.116,552.182
"HUN      ","Szakkozep","No","2",3,7,4,2,4,NA,NA,NA,584.727,567.928,567.967
"HUN      ","Szakkozep","No","2",4,3,2,1,2,NA,NA,NA,493.923,444.063,492.792
"HUN      ","Szakkozep","No",">=3",1,0,2,NA,1,NA,NA,NA,433.231,483.843,419.274
"HUN      ","Szakkozep","No","2",1,0,1,NA,NA,NA,NA,NA,331.963,355.437,300.611
"HUN      ","Szakkozep","No","2",1,0,4,0,4,0,0,0,500.355,495.299,454.055
"HUN      ","Szakkozep","No","2",4,5,4,2,6,5,11,11,309.662,378.96,266.445
"HUN      ","Szakkozep","No",">=3",1,0,5,NA,3,NA,NA,NA,544.696,593.178,492.913
"HUN      ","Szakkozep","No","2",2,5,5,1,4,NA,NA,NA,386.242,445.985,448.179
"HUN      ","Szakkozep","No","2",1,0,NA,NA,NA,4,5,NA,385.498,400.741,349.188
"HUN      ","Szakkozep","No","1",4,3,1,2,2,NA,3,3,332.227,430.747,403.21
"HUN      ","Szakkozep","No","2",3,5,1,3,5,4,2,1,347.18,421.246,358.905
"HUN      ","Szakkozep","No","1",1,0,1,0,1,0,1,1,435.451,457.474,429.866
"HUN      ","Szakkozep","No",">=3",NA,NA,4,3,5,NA,NA,NA,580.458,544.713,550.206
"HUN      ","Szakkozep","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,327.068,378.216,368.026
"HUN      ","Szakkozep","No","1",1,0,1,NA,NA,NA,NA,NA,341.603,293.144,285.932
"HUN      ","Szakkozep","No",">=3",3,3,3,3,4,1,3,4,514.643,560.763,523.882
"HUN      ","Szakkozep","No",">=3",3,5,0,4,6,NA,NA,NA,416.878,452.465,419.077
"HUN      ","Szakkozep","Ferfi","2",3,5,3,3,6,NA,NA,NA,565.104,552.134,571.757
"HUN      ","Szakkozep","Ferfi","2",4,4,6,1,6,1,7,7,533.132,558.14,547.37
"HUN      ","Szakkozep","Ferfi","2",5,6,1,1,1,NA,NA,NA,474.149,438.739,463.919
"HUN      ","Szakkozep","Ferfi","2",3,3,NA,NA,NA,NA,NA,NA,527.897,501.87,494.561
"HUN      ","Szakkozep","Ferfi",">=3",5,6,NA,NA,NA,NA,NA,NA,450.06,340.574,343.737
"HUN      ","Szakkozep","Ferfi",">=3",4,4,23,30,0,0,0,0,497.573,557.857,553.193
"HUN      ","Szakkozep","Ferfi","2",3,4,NA,NA,NA,NA,NA,NA,537.633,502.185,521.29
"HUN      ","Szakkozep","Ferfi","2",4,3,4,2,4,2,4,4,370.236,329.65,344.552
"HUN      ","Szakkozep","Ferfi","2",3,4,2,2,2,0,0,0,656.205,517.521,612.576
"HUN      ","Szakkozep","Ferfi","2",1,0,NA,NA,NA,NA,NA,NA,591.457,537.314,540.485
"HUN      ","Szakkozep","Ferfi",">=3",3,4,4,3,1,NA,NA,NA,447.215,463.693,519.439
"HUN      ","Szakkozep","Ferfi","2",3,3,2,2,2,NA,NA,NA,542.126,436.076,446.602
"HUN      ","Szakkozep","Ferfi","2",3,3,7,7,7,NA,NA,NA,584.407,631.48,641.137
"HUN      ","Szakkozep","Ferfi",">=3",3,3,4,1,5,1,3,4,571.608,584.076,571.491
"HUN      ","Szakkozep","No","2",4,5,6,3,3,3,5,2,482.417,433.478,415.588
"HUN      ","Szakkozep","No",">=3",3,5,3,NA,6,NA,NA,NA,518.954,524.51,511.225
"HUN      ","Szakkozep","Ferfi","2",4,5,NA,NA,NA,NA,NA,NA,609.288,622.371,594.326
"HUN      ","AltIskola","No",">=3",4,4,0,1,3,1,NA,2,304.143,327.909,335.729
"HUN      ","AltIskola","Ferfi","2",4,7,4,7,6,2,2,2,483.155,453.078,467.77
"HUN      ","Szakkozep","No","1",4,4,4,8,3,NA,NA,NA,471.306,520.905,473.188
"HUN      ","Szakkozep","No","2",4,4,10,5,6,NA,2,NA,416.048,476.659,417.985
"HUN      ","Szakkozep","No",">=3",4,5,4,8,2,4,3,4,414.52,466.45,391.087
"HUN      ","Szakkozep","No","1",4,4,6,6,5,NA,1,NA,516.762,425.811,434.34
"HUN      ","Szakkozep","No",">=3",4,4,2,3,2,NA,NA,NA,459.163,481.605,409.596
"HUN      ","Szakkozep","No","1",4,4,5,4,4,0,0,0,380.666,392.617,413.103
"HUN      ","Szakkozep","No","2",4,4,1,1,1,1,1,0,484.828,512.574,509.929
"HUN      ","Szakkozep","No",NA,4,4,7,5,6,NA,2,NA,500.249,400.409,413.465
"HUN      ","Szakkozep","No","1",4,4,2,3,4,0,1,0,491.547,396.065,426.456
"HUN      ","Szakkozep","No","2",4,4,1,2,4,NA,3,NA,486.103,461.071,510.856
"HUN      ","Szakkozep","No","0",4,4,NA,1,2,NA,NA,NA,362.484,420.722,366.418
"HUN      ","Szakkozep","No","1",4,4,1,NA,3,0,0,0,477.288,473.934,474.188
"HUN      ","Szakkozep","No","1",5,4,1,1,2,NA,NA,NA,476.09,469.026,434.779
"HUN      ","Szakkozep","No","1",4,4,2,2,2,NA,NA,NA,372.604,407.141,364.18
"HUN      ","Szakkozep","No","2",4,4,0,3,2,NA,NA,NA,383.984,439.652,396.083
"HUN      ","Szakkozep","No",">=3",4,4,3,2,2,NA,NA,NA,481.663,442.133,470.822
"HUN      ","Szakkozep","Ferfi","1",4,4,7,10,4,NA,NA,NA,557.358,505.136,493.846
"HUN      ","Szakkozep","Ferfi","1",4,3,4,3,3,2,2,2,321.69,386.492,354.954
"HUN      ","Szakkozep","Ferfi","2",4,4,16,4,8,NA,2,NA,495.116,458.289,459.053
"HUN      ","Szakkozep","Ferfi",">=3",4,4,1,2,1,NA,NA,NA,477.725,495.521,464.981
"HUN      ","Szakkozep","Ferfi",">=3",4,4,3,NA,2,NA,2,NA,447.598,363.029,425.806
"HUN      ","Szakkozep","Ferfi","1",4,4,1,1,1,3,3,4,464.427,421.86,449.063
"HUN      ","Szakkozep","Ferfi","1",4,4,5,3,4,NA,NA,NA,430.546,485.912,468.482
"HUN      ","Szakkozep","Ferfi","2",4,4,0,2,3,NA,NA,NA,574.266,505.469,529.334
"HUN      ","Szakkozep","Ferfi","1",NA,NA,10,10,10,0,0,0,378.723,334.946,427.705
"HUN      ","Szakkozep","No","1",4,5,NA,NA,NA,NA,NA,NA,479.357,460.67,438.809
"HUN      ","Szakkozep","No","2",4,5,4,10,4,NA,NA,NA,338.146,373.07,362.141
"HUN      ","Szakkozep","No",">=3",4,6,3,1,2,NA,1,NA,527.335,533.756,503.046
"HUN      ","Szakkozep","No","1",4,5,4,3,4,NA,NA,NA,510.479,541.546,537.028
"HUN      ","Szakkozep","Ferfi",">=3",4,5,1,1,1,0,0,0,543.261,465.161,454.873
"HUN      ","AltIskola","No","1",NA,NA,NA,NA,NA,12,7,12,379.972,423.614,403.708
"HUN      ","AltIskola","Ferfi","1",4,4,1,16,3,0,0,5,466.88,384.703,364.717
"HUN      ","AltIskola","Ferfi","0",4,6,5,10,10,NA,NA,NA,325.947,316.713,433.369
"HUN      ","Szakkozep","Ferfi","1",4,4,2,3,4,NA,NA,NA,520.855,484.543,546.269
"HUN      ","Szakkozep","Ferfi",">=3",4,4,4,3,3,NA,NA,NA,545.171,574.565,585.087
"HUN      ","Szakkozep","Ferfi","1",4,4,11,4,7,NA,5,1,452.842,426.002,368.721
"HUN      ","Szakkozep","Ferfi","1",4,4,12,8,7,NA,NA,NA,557.501,482.706,511.893
"HUN      ","Szakkozep","Ferfi","1",4,4,15,8,6,0,8,0,453.457,490.728,474.19
"HUN      ","Szakkozep","Ferfi","2",5,4,2,1,2,NA,NA,NA,462.974,439.114,435.673
"HUN      ","Szakkozep","Ferfi","1",5,4,3,2,2,NA,NA,NA,491.595,483.496,446.538
"HUN      ","Szakkozep","Ferfi",">=3",5,4,0,0,1,4,6,4,445.434,511.327,456.908
"HUN      ","Szakkozep","Ferfi","2",5,4,14,6,8,3,5,4,404.992,534.925,418.506
"HUN      ","Szakkozep","Ferfi","2",5,4,0,20,11,NA,NA,NA,561.446,589.247,567.975
"HUN      ","Szakkozep","Ferfi",">=3",5,4,10,9,22,5,7,1,416.525,365.225,372.988
"HUN      ","Szakkozep","Ferfi",">=3",5,4,25,NA,20,20,20,20,576.972,531.655,532.189
"HUN      ","Szakkozep","Ferfi","1",5,4,5,4,4,1,NA,NA,487.306,449.719,446.696
"HUN      ","Szakkozep","Ferfi",">=3",5,4,4,1,3,0,0,0,554.775,520.811,517.054
"HUN      ","Szakkozep","Ferfi",">=3",5,4,2,3,2,NA,2,2,439.571,413.695,394.802
"HUN      ","Szakkozep","Ferfi",">=3",5,4,1,1,1,0,0,0,578.051,588.662,586.112
"HUN      ","Szakkozep","Ferfi","1",5,4,4,4,3,NA,NA,NA,549.657,476.306,539.748
"HUN      ","Szakkozep","Ferfi","1",5,4,5,5,5,NA,NA,NA,560.03,557.539,550.756
"HUN      ","Szakkozep","No","2",4,4,3,2,3,0,0,0,530.31,587.662,547.228
"HUN      ","Szakkozep","No","2",4,4,NA,NA,NA,NA,2,NA,416.191,450.48,437.062
"HUN      ","Szakkozep","No","2",4,4,3,2,3,0,0,0,564.89,568.392,532.93
"HUN      ","Szakkozep","No",">=3",4,4,4,4,4,5,5,3,392.841,432.314,387.802
"HUN      ","Szakkozep","No","2",4,4,30,3,16,NA,2,NA,545.994,471.673,484.353
"HUN      ","Szakkozep","No","1",4,4,1,2,3,0,0,0,565.055,491.194,545.059
"HUN      ","Szakkozep","No","2",4,4,7,1,2,NA,1,NA,489.467,547.961,467.952
"HUN      ","Szakkozep","Ferfi",">=3",4,5,5,2,4,NA,NA,NA,595.996,526.061,591.547
"HUN      ","Szakkozep","Ferfi","2",5,5,10,3,6,2,10,5,503.887,410.467,460.238
"HUN      ","Szakkozep","Ferfi",">=3",5,5,1,3,2,0,0,0,656.051,543.304,594.523
"HUN      ","Szakkozep","Ferfi",">=3",5,5,15,3,12,NA,NA,NA,479.576,447.079,469.483
"HUN      ","Szakkozep","Ferfi",">=3",5,5,5,5,4,0,0,0,590.038,481.561,507.933
"HUN      ","Szakkozep","Ferfi","2",5,5,3,1,2,NA,NA,NA,607.556,586.066,596.292
"HUN      ","Szakkozep","Ferfi",">=3",7,21,3,9,4,16,8,17,523.409,435.863,451.308
"HUN      ","Szakkozep","No","2",4,5,1,1,2,0,0,0,554.507,583.043,538.737
"HUN      ","Szakkozep","No","2",4,5,5,1,5,0,1,0,598.199,610.713,577.763
"HUN      ","Szakkozep","No","1",4,8,2,1,1,0,0,0,316.614,389.035,378.337
"HUN      ","Szakkozep","No","1",5,10,26,25,22,1,1,1,282.147,398.356,323.918
"HUN      ","Szakkozep","No","0",5,8,4,2,3,3,2,1,391.034,407.451,402.592
"HUN      ","Szakkozep","Ferfi","2",5,9,1,2,2,NA,NA,NA,501.388,453.834,448.792
"HUN      ","Szakkozep","Ferfi","1",NA,NA,NA,NA,NA,NA,NA,NA,328.957,309.942,351.317
"HUN      ","Szakkozep","Ferfi","0",3,6,4,1,1,NA,NA,NA,375.402,383.943,414.098
"HUN      ","Szakkozep","No","1",6,10,11,8,2,10,10,3,378.582,416.813,362.705
"HUN      ","Szakkozep","No","1",4,5,NA,9,4,NA,NA,NA,380.429,416.483,362.66
"HUN      ","Szakkozep","Ferfi","1",3,6,1,0,0,0,0,0,461.343,530.168,485.684
"HUN      ","Szakkozep","Ferfi","2",4,9,4,10,5,5,4,5,331.586,367.72,318.554
"HUN      ","Szakkozep","Ferfi","1",4,10,4,4,4,1,1,1,431.164,410.615,436.096
"HUN      ","Szakkozep","No","1",4,7,2,2,3,0,1,0,312.385,373.461,286.246
"HUN      ","Szakkozep","No","1",5,7,3,2,2,2,2,3,309.076,347.399,292.499
"HUN      ","Szakkozep","No","2",6,12,10,6,3,1,3,1,356.831,337.281,312.4
"HUN      ","Szakkozep","Ferfi","1",3,6,1,1,1,NA,3,2,359.321,426.129,398.976
"HUN      ","Szakkozep","Ferfi","2",4,7,3,2,2,NA,NA,NA,365.828,428.537,398.04
"HUN      ","Szakkozep","Ferfi","1",4,7,9,10,10,NA,NA,NA,505.953,531.023,475.125
"HUN      ","Szakkozep","No",">=3",5,8,3,2,1,1,3,1,347.441,415.343,353.221
"HUN      ","Szakkozep","Ferfi","1",3,9,NA,NA,NA,NA,NA,NA,273.938,262.757,291.171
"HUN      ","Szakkozep","Ferfi",">=3",3,6,8,0,0,NA,3,2,291.051,425.929,385.578
"HUN      ","Szakkozep","Ferfi","1",4,7,11,14,4,7,4,5,338.61,383.013,345.525
"HUN      ","Szakkozep","No","2",5,9,7,6,5,0,0,0,404.669,462.408,461.783
"HUN      ","Szakkozep","No",">=3",3,5,18,3,5,0,1,0,396.924,449.947,419.267
"HUN      ","AltIskola","Ferfi",">=3",3,6,16,12,9,4,9,11,315.046,343.427,290.677
"HUN      ","AltIskola","Ferfi","1",2,6,3,2,4,NA,NA,NA,356.688,200.897,215.744
"HUN      ","AltIskola","Ferfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,280.805,308.251,314.347
"HUN      ","AltIskola","No","1",3,5,12,11,10,3,6,9,378.396,392.819,280.513
"HUN      ","AltIskola","No","1",4,5,4,5,8,NA,NA,NA,435.352,469.172,453.858
"HUN      ","AltIskola","No","1",3,6,NA,NA,NA,NA,NA,NA,418.179,332.374,351.356
"HUN      ","AltIskola","No","2",4,9,18,5,18,9,8,12,354.205,347.874,321.516
"HUN      ","AltIskola","Ferfi","1",2,6,1,6,3,1,3,1,376.935,366.873,369.586
"HUN      ","AltIskola","Ferfi","1",5,6,5,4,8,10,2,6,455.352,374.321,418.304
"HUN      ","AltIskola","Ferfi",">=3",5,8,NA,NA,NA,NA,NA,NA,388.841,372.602,301.861
"HUN      ","AltIskola","Ferfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,445.966,435.945,421.911
"HUN      ","AltIskola","Ferfi","2",5,5,12,30,26,20,14,16,330.524,297.602,293.452
"HUN      ","Gimn6Osztalyos","No","2",3,4,2,6,3,NA,NA,NA,518.347,577.806,510.011
"HUN      ","Gimn6Osztalyos","Ferfi",">=3",3,4,2,4,3,NA,NA,NA,525.798,458.59,536.941
"HUN      ","Gimn4Osztalyos","No","2",3,4,0,2,4,0,0,0,471.858,499.839,519.343
"HUN      ","Gimn4Osztalyos","No","2",3,4,NA,4,4,0,0,0,401.569,479.64,467.233
"HUN      ","Gimn4Osztalyos","No",">=3",3,4,3,2,5,NA,NA,NA,461.603,541.63,552.242
"HUN      ","Gimn4Osztalyos","No",">=3",3,4,1,1,0,0,0,0,465.87,505.578,564.806
"HUN      ","Gimn4Osztalyos","No","2",2,1,1,1,2,0,1,0,414.431,416.963,459.657
"HUN      ","Gimn4Osztalyos","No","1",2,1,1,1,2,0,0,0,486.942,457.073,465.684
"HUN      ","Gimn4Osztalyos","No","1",2,1,1,1,2,0,0,0,419.178,409.25,419.508
"HUN      ","Gimn4Osztalyos","No","1",2,1,4,2,3,0,2,3,420.855,424.111,440.662
"HUN      ","Gimn4Osztalyos","No",">=3",2,1,2,0,1,NA,NA,NA,458.838,463.308,458.568
"HUN      ","Gimn4Osztalyos","No",">=3",2,2,0,0,1,0,0,0,486.408,534.43,500.131
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",3,4,1,1,1,4,3,5,474.009,479.641,508.461
"HUN      ","Gimn4Osztalyos","Ferfi","2",4,4,5,6,5,2,4,4,270.913,363.853,358.06
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",3,4,0,0,0,NA,NA,NA,476.79,499.348,557.112
"HUN      ","Gimn4Osztalyos","Ferfi","2",3,4,3,2,4,2,5,4,510.279,454.85,480.258
"HUN      ","Gimn4Osztalyos","Ferfi",">=3",3,4,2,1,1,NA,2,1,453.05,476.562,484.22
